"('rating', '4.1')","('reviews_count', '0 review')","('location', 'Alexanderstraße 40, 10179 Berlin')","('contact', '030 31198340')","('website', 'thecommonsrestaurant.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', '03 review')","('location', 'Zossener Str. 13, 10961 Berlin')","('contact', '030 69006455')","('website', 'yummy-kitchen.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.6')","('reviews_count', '9 review')","('location', 'Wiener Straße 19, 10999 Berlin')","('contact', '030 61626649')","('website', 'koisen.berlin')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '77 review')","('location', 'Paul-Lincke-Ufer 23, 10999 Berlin')","('contact', '030 67896655')","('website', 'cocochu.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.4')","('reviews_count', ',063 review')","('location', 'Platz der Republik 1 Reichstagsgebäude, 11011 Berlin')","('contact', '030 2262990')","('website', 'feinkost-kaefer.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.2')","('reviews_count', '14 review')","('location', 'Wilhelmstraße 87, 10117 Berlin')","('contact', '030 20605508')","('website', 'm.facebook.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', '8 review')","('location', 'Pannierstraße 24, 12047 Berlin')","('contact', '030 62733210')","('website', '1shed.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', '68 review')","('location', 'Fuggerstraße 21, 10777 Berlin')","('contact', '030 2138826')","('website', 'maharadscha2.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', ',857 review')","('location', 'Skalitzer Str. 36, 10999 Berlin')","('contact', '0163 4580203')","('website', 'kimchiprincess.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.2')","('reviews_count', '46 review')","('location', 'Unter den Linden 77, 10117 Berlin')","('contact', '030 22611959')","('website', 'kempinski.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '24 review')","('location', 'Hauptstraße 159, 10827 Berlin')","('contact', '030 76768499')","('website', 'pitaya.jimdosite.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.9')","('reviews_count', '28 review')","('location', 'Ritterstraße 60B, 10969 Berlin')","('contact', '030 2516607')","('website', 'la-piccola.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.9')","('reviews_count', '60 review')","('location', 'Hauptstraße 36, 10827 Berlin')","('contact', '030 78717101')","('website', 'hannibal-berlin.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.2')","('reviews_count', '3 review')","('location', 'EUREF-Campus 22, 10829 Berlin')","('contact', '030 26476741')","('website', 'euref.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.6')","('reviews_count', '00 review')","('location', 'Neustädtische Kirchstraße 8, 10117 Berlin')","('contact', '030 83218865')","('website', 'flamingo-freshfood.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', ',515 review')","('location', 'Am Kupfergraben 4/4a, 10117 Berlin')","('contact', '030 20059500')","('website', 'restaurant-jolly.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '79 review')","('location', 'Bayreuther Str. 44, 10787 Berlin')","('contact', '030 21996177')","('website', 'restaurant-berlinchen.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.1')","('reviews_count', '54 review')","('location', 'Karl-Marx-Straße 75, 12043 Berlin')","('contact', '030 00000')","('website', 'foursquare.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.8')","('reviews_count', ',036 review')","('location', 'Mittelstraße 51-52, 10117 Berlin')","('contact', '030 50154100')","('website', 'de.vapiano.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.1')","('reviews_count', ',042 review')","('location', 'Reuterstraße 28, 12047 Berlin')","('contact', '0176 61065784')","('website', 'facebook.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.0')","('reviews_count', '95 review')","('location', 'Hauptstraße 163, 10827 Berlin')","('contact', '030 91473936')","('website', 'qilinkitchen.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', '09 review')","('location', 'Pflügerstraße 68, 12047 Berlin')","('contact', '030 25893550')","('website', 'okay-cafe.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.6')","('reviews_count', '41 review')","('location', 'Monbijoupl. 11, 10178 Berlin')","('contact', '030 26304811')","('website', 'dae-mon.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.1')","('reviews_count', '39 review')","('location', 'Hauptstraße 15, 10827 Berlin')","('contact', '030 81494279')","('website', 'zamzam-berlin.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', ',401 review')","('location', 'S-Bahnbogen 203, Georgenstraße 203, 10117 Berlin')","('contact', '030 2082645')","('website', 'restaurant-nolle.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '29 review')","('location', 'Albrechtstraße 12, 10117 Berlin')","('contact', '030 40054759')","('website', 'restaurant-anand.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.1')","('reviews_count', '1 review')","('location', 'EUREF-Campus 18, 10829 Berlin')","('contact', '030 26476742')","('website', 'euref.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.7')","('reviews_count', '08 review')","('location', 'Torstraße 189, 10115 Berlin')","('contact', '030 25782707')","('website', 'montraw.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.7')","('reviews_count', '49 review')","('location', 'Geisbergstraße 12, 10777 Berlin')","('contact', '030 23626090')","('website', 'saigonandmore.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.0')","('reviews_count', ',039 review')","('location', 'Wittenbergpl. 5, 10789 Berlin')","('contact', '030 2114964')","('website', 'nuovoanticaroma-berlin.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.1')","('reviews_count', '54 review')","('location', 'Viktoria-Luise-Platz 12A, 10777 Berlin')","('contact', '030 21912405')","('website', 'wiesenstein.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.5')","('reviews_count', '27 review')","('location', 'Albrechtstraße 8, 10117 Berlin')","('contact', '030 30886560')","('website', 'alvis-restaurant.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.9')","('reviews_count', '43 review')","('location', 'Wilhelmstraße 87, 10117 Berlin')","('contact', '030 20605508')","('website', 'sushi-club.org')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.7')","('reviews_count', '29 review')","('location', 'Gartenstraße 1, 10115 Berlin')","('contact', '030 28884994')","('website', 'salamat.berlin')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.7')","('reviews_count', '01 review')","('location', 'Scheidemannstraße 1, 10557 Berlin')","('contact', '030 20654737')","('website', 'berlin-pavillon.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.9')","('reviews_count', '8 review')","('location', 'Sonnenallee 58, 12045 Berlin')","('contact', '01514 7566449')","('website', 'm.facebook.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '34 review')","('location', 'Yorckstraße 89A, 10965 Berlin')","('contact', '030 64444053')","('website', 'yorcks-kebap.berlin')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', ',273 review')","('location', 'Budapester Str. 40, 10787 Berlin')","('contact', '030 120221200')","('website', 'neniberlin.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '87 review')","('location', 'Esra, Rosa-Luxemburg-Straße 5, 10178 Berlin')","('contact', '030 99270449')","('website', 'esra-falafel.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.2')","('reviews_count', ',202 review')","('location', 'Mehringdamm 36, 10961 Berlin')","('contact', '030 2517368')","('website', 'curry36.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.5')","('reviews_count', ',222 review')","('location', 'Potsdamer Platz 5, 10785 Berlin')","('contact', '030 23005005')","('website', 'vapiano.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.2')","('reviews_count', ',470 review')","('location', 'Schöneberger Str. 16, 10963 Berlin')","('contact', '030 55577606')","('website', 'brlo-brwhouse.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '3.8')","('reviews_count', '5 review')","('location', 'Mohrenstraße 30, 10117 Berlin')","('contact', '030 202302461')","('website', 'hilton.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.3')","('reviews_count', '58 review')","('location', 'Rosa-Luxemburg-Straße 9-11, 10178 Berlin')","('contact', '030 70093967')","('website', 'prince-restaurant.com')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
"('rating', '4.4')","('reviews_count', ',703 review')","('location', 'Mercedes Platz, 10243 Berlin')","('contact', '030 25295830')","('website', 'tonyromas.de')","('Time', {'Monday': 'NA', 'Tuesday': 'NA', 'Wednesday': 'NA', 'Thursday': 'NA', 'Friday': 'NA', 'Saturday': 'NA', 'Sunday': 'NA'})","('Reviews', [])","('Popular Times', {'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []})"
